 3487382.      30.19296      26.68901      32.92279     -2.963440      5.343660      11.10312      5.343660      31.70069      26.68901      17.43146      27.93864    
 3758372.      29.40205      25.98522      32.05746     -2.961652      5.341165      10.83068      5.341165      30.87013      25.98522      16.97580      27.19852    
 4050420.      28.66883      25.33244      31.25504     -2.959720      5.338547      10.57941      5.338547      30.10013      25.33244      16.55343      26.51180    
 4365157.      27.92731      24.67233      30.44358     -2.957730      5.335800      10.32504      5.335800      29.32141      24.67233      16.12627      25.81744    
 4704350.      27.21718      24.03998      29.66635     -2.955620      5.332919      10.08221      5.332919      28.57565      24.03998      15.71724      25.15212    
 5069906.      26.51016      23.41040      28.89252     -2.953438      5.329895      9.840464      5.329895      27.83317      23.41040      15.31000      24.48974    
 5463868.      25.84587      22.81857      28.16527     -2.951114      5.326725      9.614500      5.326725      27.13554      22.81857      14.92743      23.86685    
 5888436.      25.16053      22.20817      27.41508     -2.948742      5.323400      9.380638      5.323400      26.41581      22.20817      14.53270      23.22457    
 6345996.      24.51328      21.63143      26.70643     -2.946214      5.319913      9.160872      5.319913      25.73607      21.63143      14.15996      22.61751    
 6839117.      23.87332      21.06116      26.00574     -2.943568      5.316259      8.943736      5.316259      25.06400      21.06116      13.79144      22.01724    
 7370549.      23.25504      20.51004      25.32867     -2.940814      5.312428      8.734613      5.312428      24.41468      20.51004      13.43543      21.43702    
 7943276.      22.65030      19.97089      24.66637     -2.937906      5.308411      8.530483      5.308411      23.77958      19.97089      13.08724      20.86933    
 8560515.      22.05865      19.44330      24.01833     -2.934866      5.304202      8.331156      5.304202      23.15821      19.44330      12.74660      20.31376    
 9225718.      21.48189      18.92889      23.38653     -2.931707      5.299791      8.137330      5.299791      22.55247      18.92889      12.41456      19.77198    
 9942599.      20.91230      18.42084      22.76257     -2.928393      5.295170      7.946088      5.295170      21.95428      18.42084      12.08666      19.23689    
0.1071519E+08  20.36175      17.92959      22.15933     -2.924924      5.290329      7.761927      5.290329      21.37607      17.92959      11.76976      18.71937    
0.1154782E+08  19.82076      17.44683      21.56654     -2.921313      5.285260      7.581242      5.285260      20.80790      17.44683      11.45837      18.21076    
0.1244514E+08  19.29521      16.97768      20.99057     -2.917522      5.279951      7.406302      5.279951      20.25593      16.97768      11.15590      17.71640    
0.1341220E+08  18.77804      16.51597      20.42375     -2.913588      5.274394      7.234391      5.274394      19.71277      16.51597      10.85827      17.22985    
0.1445439E+08  18.27590      16.06754      19.87330     -2.909440      5.268576      7.068072      5.268576      19.18539      16.06754      10.56932      16.75720    
0.1557757E+08  17.78262      15.62695      19.33251     -2.905148      5.262489      6.904962      5.262489      18.66730      15.62695      10.28548      16.29277    
0.1678804E+08  17.30199      15.19755      18.80553     -2.900642      5.256120      6.746537      5.256120      18.16250      15.19755      10.00895      15.84008    
0.1809255E+08  16.83013      14.77593      18.28811     -2.895957      5.249458      6.591281      5.249458      17.66691      14.77593      9.737478      15.39554    
0.1949844E+08  16.36773      14.36268      17.78101     -2.891082      5.242492      6.439453      5.242492      17.18125      14.36268      9.471467      14.95980    
0.2101357E+08  15.92026      13.96261      17.29016     -2.885980      5.235208      6.293213      5.235208      16.71125      13.96261      9.214074      14.53784    
0.2264644E+08  15.47936      13.56839      16.80650     -2.880663      5.227595      6.149261      5.227595      16.24817      13.56839      8.960473      14.12206    
0.2440618E+08  15.04987      13.18427      16.33528     -2.875144      5.219643      6.009504      5.219643      15.79706      13.18427      8.713462      13.71687    
0.2630268E+08  14.62669      12.80578      15.87097     -2.869399      5.211334      5.871912      5.211334      15.35258      12.80578      8.470090      13.31761    
0.2834653E+08  14.21376      12.43636      15.41783     -2.863438      5.202661      5.738033      5.202661      14.91886      12.43636      8.232629      12.92788    
0.3054919E+08  13.81303      12.07773      14.97799     -2.857192      5.193604      5.608674      5.193604      14.49794      12.07773      8.002213      12.54945    
0.3292304E+08  13.41656      11.72294      14.54283     -2.850767      5.184155      5.480596      5.184155      14.08150      11.72294      7.774245      12.17513    
0.3548132E+08  13.02868      11.37580      14.11706     -2.844079      5.174300      5.355534      5.174300      13.67408      11.37580      7.551229      11.80884    
0.3823842E+08  12.65009      11.03690      13.70144     -2.837130      5.164024      5.233768      5.164024      13.27642      11.03690      7.333576      11.45124    
0.4120973E+08  12.27984      10.70543      13.29492     -2.829930      5.153314      5.114897      5.153314      12.88750      10.70543      7.120726      11.10146    
0.4441197E+08  11.91617      10.37985      12.89561     -2.822491      5.142157      4.998169      5.142157      12.50550      10.37985      6.911662      10.75792    
0.4786299E+08  11.56101      10.06185      12.50562     -2.814779      5.130538      4.884368      5.130538      12.13243      10.06185      6.707505      10.42237    
0.5158217E+08  11.21199      9.749380      12.12237     -2.806804      5.118446      4.772473      5.118446      11.76582      9.749380      6.506881      10.09270    
0.5559041E+08  10.86994      9.443156      11.74676     -2.798590      5.105865      4.662807      5.105865      11.40652      9.443156      6.310262      9.769653    
0.5991005E+08  10.53516      9.143449      11.37912     -2.790103      5.092787      4.555459      5.092787      11.05486      9.143449      6.117825      9.453509    
0.6456542E+08  10.20631      8.849115      11.01803     -2.781377      5.079195      4.449834      5.079195      10.70943      8.849115      5.928795      9.143097    
